s1_t;s1_v;s1_data;s2_t;s2_v;s2_data;s3_t;s3_v;s3_data;s4_t;s4_v;s4_data;DT_RowId;id;unique_id;monster;originID;monster_n;originName;ancient;efficiency;set;slot;grade;level;m_t;m_v;i_t;i_v;locked;sub_res;sub_cdmg;sub_atkf;sub_acc;sub_atkp;sub_defp;sub_deff;sub_hpp;sub_hpf;sub_spd;sub_crate;quality;max_efficiency
"CDmg";17;{"enchanted":false,"gvalue":0};"ATK%";13;{"enchanted":false,"gvalue":0};"CRate";6;{"enchanted":false,"gvalue":0};"SPD";4;{"enchanted":false,"gvalue":0};"row_1235";1235;59912261513;232;232;"Slime (Wind) 61 *";"Slime (Wind) 61 *";false;79.81;"Blade";6;6;15;"DEF%";63;"HP flat";340;0;"-";17;"-";"-";13;"-";"-";"-";"-";4;6;"Hero";79.81
"ACC";8;{"enchanted":false,"gvalue":0};"DEF%";10;{"enchanted":true,"gvalue":0};"ATK%";15;{"enchanted":false,"gvalue":0};"SPD";16;{"enchanted":false,"gvalue":0};"row_1236";1236;59931019129;233;233;"Slime (Wind) 62 *";"Slime (Wind) 62 *";false;87.08;"Energy";2;6;12;"HP%";47;"ATK flat";16;0;"-";"-";"-";8;15;10;"-";"-";"-";16;"-";"Legend";87.08
"SPD";6;{"enchanted":false,"gvalue":0};"HP%";20;{"enchanted":false,"gvalue":0};"DEF%";15;{"enchanted":false,"gvalue":0};"ATK%";8;{"enchanted":false,"gvalue":0};"row_1237";1237;72261590983;233;233;"Slime (Wind) 62 *";"Slime (Wind) 62 *";false;81.25;"Energy";5;6;12;"HP flat";1800;"";0;0;"-";"-";"-";"-";8;15;"-";20;"-";6;"-";"Hero";81.25
"ATK%";11;{"enchanted":false,"gvalue":0};"SPD";20;{"enchanted":false,"gvalue":0};"CDmg";6;{"enchanted":false,"gvalue":0};"RES";4;{"enchanted":false,"gvalue":0};"row_1238";1238;68683314278;234;234;"Slime (Wind) 63 *";"Slime (Wind) 63 *";false;86.18;"Blade";1;6;12;"ATK flat";118;"HP%";8;0;4;6;"-";"-";11;"-";"-";"-";"-";20;"-";"Legend";86.18
"RES";19;{"enchanted":false,"gvalue":0};"SPD";8;{"enchanted":false,"gvalue":0};"ACC";11;{"enchanted":false,"gvalue":0};"DEF%";11;{"enchanted":true,"gvalue":0};"row_1239";1239;59982064948;234;234;"Slime (Wind) 63 *";"Slime (Wind) 63 *";false;86.61;"Despair";2;6;12;"HP%";47;"CRate";4;0;19;"-";"-";11;"-";11;"-";"-";"-";8;"-";"Legend";86.61
"CRate";12;{"enchanted":false,"gvalue":0};"DEF%";14;{"enchanted":true,"gvalue":7};"HP%";26;{"enchanted":false,"gvalue":6};"CDmg";6;{"enchanted":false,"gvalue":0};"row_1240";1240;59681126773;235;235;"Slime (Wind) 64 *";"Slime (Wind) 64 *";false;98.98;"Blade";3;6;12;"DEF flat";118;"SPD";6;0;"-";6;"-";"-";"-";14;"-";26;"-";"-";12;"Hero";98.98
"SPD";6;{"enchanted":false,"gvalue":0};"ATK%";8;{"enchanted":false,"gvalue":0};"CDmg";25;{"enchanted":false,"gvalue":0};"DEF flat";15;{"enchanted":false,"gvalue":0};"row_1241";1241;68525463425;236;236;"Slime (Wind) 65 *";"Slime (Wind) 65 *";false;85.33;"Energy";4;6;12;"DEF%";47;"ACC";8;0;"-";25;"-";"-";8;"-";15;"-";"-";6;"-";"Hero";85.33
"ATK%";31;{"enchanted":false,"gvalue":0};"SPD";8;{"enchanted":false,"gvalue":0};"CRate";6;{"enchanted":false,"gvalue":0};"ACC";5;{"enchanted":false,"gvalue":0};"row_1242";1242;62563137971;237;237;"Slime (Wind) 66 *";"Slime (Wind) 66 *";false;90.77;"Despair";1;6;15;"ATK flat";160;"HP%";7;0;"-";"-";"-";5;31;"-";"-";"-";"-";8;6;"Legend";90.77
"RES";6;{"enchanted":false,"gvalue":0};"SPD";17;{"enchanted":false,"gvalue":0};"DEF%";14;{"enchanted":false,"gvalue":0};"ACC";4;{"enchanted":false,"gvalue":0};"row_1243";1243;62620708973;237;237;"Slime (Wind) 66 *";"Slime (Wind) 66 *";false;84.52;"Energy";2;6;15;"HP%";63;"CDmg";7;0;6;"-";"-";4;"-";14;"-";"-";"-";17;"-";"Hero";84.52
"DEF%";6;{"enchanted":false,"gvalue":0};"SPD";17;{"enchanted":false,"gvalue":0};"RES";9;{"enchanted":false,"gvalue":0};"HP%";13;{"enchanted":false,"gvalue":0};"row_1244";1244;60103050834;237;237;"Slime (Wind) 66 *";"Slime (Wind) 66 *";false;83.99;"Energy";6;6;12;"ATK%";47;"ATK flat";17;0;9;"-";"-";"-";"-";6;"-";13;"-";17;"-";"Legend";83.99
"ATK%";16;{"enchanted":true,"gvalue":6};"HP%";24;{"enchanted":false,"gvalue":4};"SPD";14;{"enchanted":false,"gvalue":4};"DEF%";20;{"enchanted":false,"gvalue":7};"row_1245";1245;51539480215;238;238;"Slime (Wind) 67 *";"Slime (Wind) 67 *";false;105.95;"Blade";4;6;15;"CDmg";80;"";0;0;"-";"-";"-";"-";16;20;"-";24;"-";14;"-";"Legend";105.95
"ACC";13;{"enchanted":false,"gvalue":0};"HP%";12;{"enchanted":false,"gvalue":0};"DEF%";6;{"enchanted":false,"gvalue":0};"SPD";20;{"enchanted":false,"gvalue":3};"row_1246";1246;62327702341;238;238;"Slime (Wind) 67 *";"Slime (Wind) 67 *";false;87.2;"Focus";6;6;15;"ATK%";63;"";0;0;"-";"-";"-";13;"-";6;"-";12;"-";20;"-";"Legend";87.2
"HP%";11;{"enchanted":false,"gvalue":0};"CDmg";5;{"enchanted":false,"gvalue":0};"RES";7;{"enchanted":false,"gvalue":0};"ATK%";25;{"enchanted":false,"gvalue":0};"row_1247";1247;68843661804;239;239;"Slime (Wind) 68 *";"Slime (Wind) 68 *";false;85.16;"Revenge";1;6;12;"ATK flat";118;"SPD";5;0;7;5;"-";"-";25;"-";"-";11;"-";"-";"-";"Legend";85.16
"SPD";22;{"enchanted":false,"gvalue":5};"ACC";9;{"enchanted":false,"gvalue":0};"DEF%";22;{"enchanted":false,"gvalue":8};"HP%";13;{"enchanted":true,"gvalue":0};"row_1248";1248;59665485352;239;239;"Slime (Wind) 68 *";"Slime (Wind) 68 *";true;101.19;"Energy";4;6;15;"CDmg";80;"";0;0;"-";"-";"-";9;"-";22;"-";13;"-";22;"-";"Hero";101.19
"DEF%";35;{"enchanted":false,"gvalue":7};"CRate";12;{"enchanted":false,"gvalue":0};"CDmg";5;{"enchanted":false,"gvalue":0};"ATK%";6;{"enchanted":false,"gvalue":0};"row_1249";1249;61605718706;240;240;"Slime (Wind) 69 *";"Slime (Wind) 69 *";false;91.71;"Rage";2;6;12;"HP%";47;"";0;0;"-";5;"-";"-";6;35;"-";"-";"-";"-";12;"Legend";91.71
"CDmg";6;{"enchanted":false,"gvalue":0};"ACC";6;{"enchanted":false,"gvalue":0};"DEF%";20;{"enchanted":false,"gvalue":0};"SPD";18;{"enchanted":false,"gvalue":0};"row_1250";1250;68574422163;240;240;"Slime (Wind) 69 *";"Slime (Wind) 69 *";false;93.62;"Energy";3;6;12;"DEF flat";118;"CRate";6;0;"-";6;"-";6;"-";20;"-";"-";"-";18;"-";"Legend";93.62
"HP%";6;{"enchanted":false,"gvalue":0};"SPD";11;{"enchanted":false,"gvalue":0};"RES";14;{"enchanted":false,"gvalue":0};"DEF%";24;{"enchanted":false,"gvalue":0};"row_1251";1251;60358400605;240;240;"Slime (Wind) 69 *";"Slime (Wind) 69 *";false;92.86;"Tolerance";4;6;12;"CDmg";59;"CRate";4;0;14;"-";"-";"-";"-";24;"-";6;"-";11;"-";"Legend";92.86
"HP%";7;{"enchanted":false,"gvalue":0};"ATK%";12;{"enchanted":false,"gvalue":0};"DEF%";21;{"enchanted":false,"gvalue":0};"SPD";5;{"enchanted":true,"gvalue":0};"row_1252";1252;60110702712;240;240;"Slime (Wind) 69 *";"Slime (Wind) 69 *";false;84.52;"Energy";5;6;12;"HP flat";1800;"ACC";8;0;"-";"-";"-";"-";12;21;"-";7;"-";5;"-";"Hero";84.52
"SPD";12;{"enchanted":false,"gvalue":0};"ATK%";22;{"enchanted":false,"gvalue":0};"RES";8;{"enchanted":false,"gvalue":0};"CDmg";4;{"enchanted":false,"gvalue":0};"row_1253";1253;65537722101;241;241;"Slime (Wind) 70 *";"Slime (Wind) 70 *";false;87.12;"Swift";1;6;12;"ATK flat";118;"ACC";7;0;8;4;"-";"-";22;"-";"-";"-";"-";12;"-";"Hero";87.12
"RES";22;{"enchanted":false,"gvalue":0};"DEF%";10;{"enchanted":false,"gvalue":0};"SPD";6;{"enchanted":false,"gvalue":0};"CRate";6;{"enchanted":false,"gvalue":0};"row_1254";1254;59962453515;241;241;"Slime (Wind) 70 *";"Slime (Wind) 70 *";false;78.57;"Accuracy";2;6;12;"HP%";47;"";0;0;22;"-";"-";"-";"-";10;"-";"-";"-";6;6;"Hero";78.57
"HP%";37;{"enchanted":false,"gvalue":7};"DEF%";15;{"enchanted":false,"gvalue":7};"DEF flat";11;{"enchanted":false,"gvalue":0};"ACC";7;{"enchanted":false,"gvalue":0};"row_1255";1255;60356903802;241;241;"Slime (Wind) 70 *";"Slime (Wind) 70 *";false;91.96;"Shield";4;6;12;"CDmg";59;"HP flat";168;0;"-";"-";"-";7;"-";15;11;37;"-";"-";"-";"Hero";91.96
"CDmg";7;{"enchanted":false,"gvalue":0};"SPD";10;{"enchanted":false,"gvalue":0};"ATK%";15;{"enchanted":false,"gvalue":0};"RES";19;{"enchanted":false,"gvalue":0};"row_1256";1256;60267688403;242;242;"Slime (Wind) 71 *";"Slime (Wind) 71 *";false;91.07;"Blade";1;6;12;"ATK flat";118;"CRate";5;0;19;7;"-";"-";15;"-";"-";"-";"-";10;"-";"Legend";91.07
"ATK%";11;{"enchanted":false,"gvalue":0};"DEF%";15;{"enchanted":false,"gvalue":0};"SPD";12;{"enchanted":false,"gvalue":0};"CRate";5;{"enchanted":false,"gvalue":0};"row_1257";1257;68896955356;242;242;"Slime (Wind) 71 *";"Slime (Wind) 71 *";false;79.17;"Fatal";2;6;12;"HP%";47;"";0;0;"-";"-";"-";"-";11;15;"-";"-";"-";12;5;"Hero";79.17
"DEF%";12;{"enchanted":false,"gvalue":0};"RES";5;{"enchanted":false,"gvalue":0};"DEF flat";11;{"enchanted":false,"gvalue":0};"SPD";21;{"enchanted":false,"gvalue":0};"row_1258";1258;68602144492;242;242;"Slime (Wind) 71 *";"Slime (Wind) 71 *";false;84.11;"Endure";4;6;12;"CDmg";59;"ATK%";7;0;5;"-";"-";"-";"-";12;11;"-";"-";21;"-";"Legend";84.11
"HP%";16;{"enchanted":false,"gvalue":0};"SPD";17;{"enchanted":false,"gvalue":0};"DEF%";6;{"enchanted":false,"gvalue":0};"RES";5;{"enchanted":false,"gvalue":0};"row_1259";1259;51300719446;242;242;"Slime (Wind) 71 *";"Slime (Wind) 71 *";false;80.06;"Despair";5;6;12;"HP flat";1800;"";0;0;5;"-";"-";"-";"-";6;"-";16;"-";17;"-";"Hero";80.06
"ACC";8;{"enchanted":false,"gvalue":0};"SPD";21;{"enchanted":false,"gvalue":4};"DEF%";13;{"enchanted":false,"gvalue":0};"HP flat";477;{"enchanted":false,"gvalue":244};"row_1260";1260;60428194167;243;243;"Slime (Wind) 72 *";"Slime (Wind) 72 *";false;88.47;"Endure";4;6;12;"CDmg";59;"HP%";5;0;"-";"-";"-";8;"-";13;"-";"-";477;21;"-";"Hero";88.47
"SPD";19;{"enchanted":false,"gvalue":0};"HP%";14;{"enchanted":false,"gvalue":7};"CRate";5;{"enchanted":false,"gvalue":0};"ATK flat";12;{"enchanted":false,"gvalue":0};"row_1261";1261;61333299699;244;244;"Slime (Wind) 73 *";"Slime (Wind) 73 *";false;86.07;"Rage";6;6;12;"ATK%";47;"CDmg";7;0;"-";"-";12;"-";"-";"-";"-";14;"-";19;5;"Hero";86.07
"ATK%";18;{"enchanted":false,"gvalue":0};"RES";8;{"enchanted":false,"gvalue":0};"SPD";4;{"enchanted":false,"gvalue":0};"HP%";17;{"enchanted":false,"gvalue":0};"row_1262";1262;72224526665;245;245;"Slime (Wind) 74 *";"Slime (Wind) 74 *";false;84.82;"Despair";1;6;12;"ATK flat";118;"CRate";5;0;8;"-";"-";"-";18;"-";"-";17;"-";4;"-";"Legend";84.82
"DEF%";12;{"enchanted":false,"gvalue":0};"DEF flat";15;{"enchanted":false,"gvalue":0};"RES";25;{"enchanted":false,"gvalue":0};"SPD";6;{"enchanted":false,"gvalue":0};"row_1263";1263;61330654629;245;245;"Slime (Wind) 74 *";"Slime (Wind) 74 *";false;83.33;"Rage";4;6;12;"CDmg";59;"CRate";4;0;25;"-";"-";"-";"-";12;15;"-";"-";6;"-";"Legend";83.33
"HP%";16;{"enchanted":false,"gvalue":0};"CDmg";22;{"enchanted":false,"gvalue":0};"DEF%";14;{"enchanted":false,"gvalue":0};"SPD";6;{"enchanted":false,"gvalue":0};"row_1264";1264;62985181537;245;245;"Slime (Wind) 74 *";"Slime (Wind) 74 *";true;92.09;"Swift";6;6;12;"ATK%";47;"";0;0;"-";22;"-";"-";"-";14;"-";16;"-";6;"-";"Legend";92.09
"CDmg";4;{"enchanted":false,"gvalue":0};"ATK%";26;{"enchanted":false,"gvalue":5};"HP%";22;{"enchanted":false,"gvalue":6};"CRate";12;{"enchanted":false,"gvalue":0};"row_1265";1265;60510838004;246;246;"Slime (Wind) 75 *";"Slime (Wind) 75 *";false;100.51;"Revenge";1;6;12;"ATK flat";118;"ACC";4;0;"-";4;"-";"-";26;"-";"-";22;"-";"-";12;"Legend";100.51
"SPD";15;{"enchanted":false,"gvalue":0};"ATK%";11;{"enchanted":false,"gvalue":0};"ACC";8;{"enchanted":false,"gvalue":0};"RES";5;{"enchanted":false,"gvalue":0};"row_1266";1266;51420078114;246;246;"Slime (Wind) 75 *";"Slime (Wind) 75 *";false;79.76;"Tolerance";2;6;15;"HP%";63;"CRate";4;0;5;"-";"-";8;11;"-";"-";"-";"-";15;"-";"Legend";79.76
"ATK%";24;{"enchanted":false,"gvalue":10};"ACC";6;{"enchanted":false,"gvalue":0};"HP%";22;{"enchanted":false,"gvalue":8};"CRate";17;{"enchanted":false,"gvalue":0};"row_1267";1267;59614825878;246;246;"Slime (Wind) 75 *";"Slime (Wind) 75 *";false;102.38;"Destroy";4;6;15;"CDmg";80;"";0;0;"-";"-";"-";6;24;"-";"-";22;"-";"-";17;"Legend";102.38
"ATK%";10;{"enchanted":true,"gvalue":0};"SPD";17;{"enchanted":false,"gvalue":0};"HP%";14;{"enchanted":false,"gvalue":0};"DEF flat";25;{"enchanted":false,"gvalue":0};"row_1268";1268;60070906571;247;247;"Slime (Wind) 76 *";"Slime (Wind) 76 *";false;84.52;"Fatal";4;6;15;"CDmg";80;"ATK flat";15;0;"-";"-";"-";"-";10;"-";25;14;"-";17;"-";"Legend";84.52
"ATK%";6;{"enchanted":false,"gvalue":0};"HP%";10;{"enchanted":true,"gvalue":0};"SPD";25;{"enchanted":false,"gvalue":4};"CRate";4;{"enchanted":false,"gvalue":0};"row_1269";1269;50978425180;247;247;"Slime (Wind) 76 *";"Slime (Wind) 76 *";false;86.31;"Energy";5;6;12;"HP flat";1800;"DEF flat";10;0;"-";"-";"-";"-";6;"-";"-";10;"-";25;4;"Hero";86.31
"CDmg";5;{"enchanted":false,"gvalue":0};"CRate";10;{"enchanted":false,"gvalue":0};"HP%";19;{"enchanted":false,"gvalue":0};"SPD";10;{"enchanted":false,"gvalue":0};"row_1270";1270;62045556105;247;247;"Slime (Wind) 76 *";"Slime (Wind) 76 *";false;86.05;"Fatal";6;6;12;"ATK%";47;"DEF%";5;0;"-";5;"-";"-";"-";"-";"-";19;"-";10;10;"Legend";86.05
"HP%";12;{"enchanted":false,"gvalue":0};"CDmg";6;{"enchanted":false,"gvalue":0};"SPD";23;{"enchanted":false,"gvalue":0};"ATK%";5;{"enchanted":false,"gvalue":0};"row_1271";1271;62658087449;248;248;"Slime (Wind) 77 *";"Slime (Wind) 77 *";false;84.4;"Blade";1;6;12;"ATK flat";118;"";0;0;"-";6;"-";"-";5;"-";"-";12;"-";23;"-";"Legend";84.4
"ACC";13;{"enchanted":false,"gvalue":0};"CRate";15;{"enchanted":false,"gvalue":0};"DEF%";18;{"enchanted":true,"gvalue":7};"SPD";10;{"enchanted":false,"gvalue":0};"row_1272";1272;59707612914;248;248;"Slime (Wind) 77 *";"Slime (Wind) 77 *";false;95.3;"Energy";2;6;15;"HP%";63;"DEF flat";12;0;"-";"-";"-";13;"-";18;"-";"-";"-";10;15;"Legend";95.3
"CRate";4;{"enchanted":false,"gvalue":0};"SPD";23;{"enchanted":false,"gvalue":3};"CDmg";7;{"enchanted":false,"gvalue":0};"RES";15;{"enchanted":false,"gvalue":0};"row_1273";1273;61569956035;248;248;"Slime (Wind) 77 *";"Slime (Wind) 77 *";false;88.39;"Swift";3;6;12;"DEF flat";118;"";0;0;15;7;"-";"-";"-";"-";"-";"-";"-";23;4;"Legend";88.39
"ACC";13;{"enchanted":false,"gvalue":0};"DEF%";5;{"enchanted":false,"gvalue":0};"SPD";16;{"enchanted":false,"gvalue":0};"HP%";5;{"enchanted":false,"gvalue":0};"row_1274";1274;63094362036;248;248;"Slime (Wind) 77 *";"Slime (Wind) 77 *";false;77.62;"Fatal";6;6;12;"ATK%";47;"DEF flat";13;0;"-";"-";"-";13;"-";5;"-";5;"-";16;"-";"Hero";77.62
"DEF%";27;{"enchanted":false,"gvalue":0};"SPD";6;{"enchanted":false,"gvalue":0};"ACC";6;{"enchanted":false,"gvalue":0};"RES";5;{"enchanted":false,"gvalue":0};"row_1275";1275;60760409498;249;249;"Slime (Wind) 78 *";"Slime (Wind) 78 *";false;82.74;"Despair";4;6;12;"CDmg";59;"CRate";5;0;5;"-";"-";6;"-";27;"-";"-";"-";6;"-";"Hero";82.74
"DEF%";13;{"enchanted":false,"gvalue":0};"CRate";7;{"enchanted":true,"gvalue":0};"CDmg";18;{"enchanted":false,"gvalue":0};"SPD";9;{"enchanted":false,"gvalue":3};"row_1276";1276;60092486254;249;249;"Slime (Wind) 78 *";"Slime (Wind) 78 *";false;84.74;"Fatal";6;6;15;"ATK%";63;"";0;0;"-";18;"-";"-";"-";13;"-";"-";"-";9;7;"Hero";84.74
"ACC";7;{"enchanted":false,"gvalue":0};"SPD";6;{"enchanted":false,"gvalue":0};"DEF%";23;{"enchanted":false,"gvalue":0};"ATK flat";36;{"enchanted":false,"gvalue":0};"row_1277";1277;72183773355;250;250;"Slime (Wind) 79 *";"Slime (Wind) 79 *";false;83.21;"Despair";2;6;15;"HP%";63;"CRate";6;0;"-";"-";36;7;"-";23;"-";"-";"-";6;"-";"Legend";83.21
"RES";11;{"enchanted":false,"gvalue":0};"ACC";8;{"enchanted":false,"gvalue":0};"SPD";14;{"enchanted":false,"gvalue":0};"ATK%";12;{"enchanted":false,"gvalue":0};"row_1278";1278;62605013796;250;250;"Slime (Wind) 79 *";"Slime (Wind) 79 *";false;80.06;"Energy";4;6;12;"CDmg";59;"";0;0;11;"-";"-";8;12;"-";"-";"-";"-";14;"-";"Legend";80.06
"DEF flat";10;{"enchanted":false,"gvalue":0};"ATK flat";15;{"enchanted":false,"gvalue":0};"SPD";24;{"enchanted":false,"gvalue":4};"HP flat";281;{"enchanted":false,"gvalue":0};"row_1279";1279;61033978160;250;250;"Slime (Wind) 79 *";"Slime (Wind) 79 *";false;71.43;"Rage";6;6;12;"ATK%";47;"";0;0;"-";"-";15;"-";"-";"-";10;"-";281;24;"-";"Hero";71.43
"ACC";15;{"enchanted":false,"gvalue":0};"HP%";12;{"enchanted":false,"gvalue":0};"SPD";12;{"enchanted":false,"gvalue":0};"RES";7;{"enchanted":false,"gvalue":0};"row_1280";1280;61323851575;251;251;"Slime (Wind) 80 *";"Slime (Wind) 80 *";false;84.82;"Fight";1;6;12;"ATK flat";118;"ATK%";5;0;7;"-";"-";15;"-";"-";"-";12;"-";12;"-";"Hero";84.82
"ACC";10;{"enchanted":false,"gvalue":0};"SPD";16;{"enchanted":false,"gvalue":0};"DEF%";9;{"enchanted":true,"gvalue":0};"CRate";5;{"enchanted":false,"gvalue":0};"row_1281";1281;50963059281;251;251;"Slime (Wind) 80 *";"Slime (Wind) 80 *";false;81.76;"Energy";2;6;12;"HP%";47;"CDmg";4;0;"-";"-";"-";10;"-";9;"-";"-";"-";16;5;"Hero";81.76
"CRate";6;{"enchanted":false,"gvalue":0};"HP%";20;{"enchanted":false,"gvalue":0};"SPD";10;{"enchanted":false,"gvalue":0};"RES";8;{"enchanted":false,"gvalue":0};"row_1282";1282;60113357687;251;251;"Slime (Wind) 80 *";"Slime (Wind) 80 *";false;79.76;"Energy";4;6;15;"CDmg";80;"";0;0;8;"-";"-";"-";"-";"-";"-";20;"-";10;6;"Hero";79.76
"CDmg";18;{"enchanted":false,"gvalue":0};"DEF%";20;{"enchanted":false,"gvalue":6};"SPD";4;{"enchanted":false,"gvalue":0};"ATK%";7;{"enchanted":false,"gvalue":0};"row_1283";1283;60819549324;252;252;"Slime (Wind) 81 *";"Slime (Wind) 81 *";false;85.63;"Destroy";2;6;12;"HP%";47;"ATK flat";15;0;"-";18;"-";"-";7;20;"-";"-";"-";4;"-";"Hero";85.63
"ATK flat";12;{"enchanted":false,"gvalue":0};"HP%";5;{"enchanted":false,"gvalue":0};"ATK%";12;{"enchanted":false,"gvalue":0};"DEF%";24;{"enchanted":false,"gvalue":0};"row_1284";1284;62396630840;252;252;"Slime (Wind) 81 *";"Slime (Wind) 81 *";false;79.23;"Rage";4;6;12;"CDmg";59;"CRate";4;0;"-";"-";12;"-";12;24;"-";5;"-";"-";"-";"Legend";79.23
"SPD";19;{"enchanted":false,"gvalue":4};"CRate";10;{"enchanted":false,"gvalue":0};"HP%";6;{"enchanted":false,"gvalue":0};"ATK flat";15;{"enchanted":false,"gvalue":0};"row_1285";1285;60484984072;252;252;"Slime (Wind) 81 *";"Slime (Wind) 81 *";false;78.27;"Revenge";6;6;12;"ATK%";47;"";0;0;"-";"-";15;"-";"-";"-";"-";6;"-";19;10;"Hero";78.27
"HP%";25;{"enchanted":false,"gvalue":0};"DEF%";8;{"enchanted":false,"gvalue":0};"CRate";5;{"enchanted":false,"gvalue":0};"ATK flat";19;{"enchanted":false,"gvalue":0};"row_1286";1286;72120234164;253;253;"Slime (Wind) 82 *";"Slime (Wind) 82 *";false;81.67;"Blade";4;6;15;"CDmg";80;"SPD";6;0;"-";"-";19;"-";"-";8;"-";25;"-";"-";5;"Hero";81.67
"DEF%";8;{"enchanted":false,"gvalue":0};"HP%";13;{"enchanted":false,"gvalue":0};"ATK%";17;{"enchanted":false,"gvalue":0};"ACC";8;{"enchanted":false,"gvalue":0};"row_1287";1287;72208154640;254;254;"Slime (Wind) 83 *";"Slime (Wind) 83 *";false;82.14;"Energy";5;6;12;"HP flat";1800;"RES";6;0;"-";"-";"-";8;17;8;"-";13;"-";"-";"-";"Hero";82.14
"ACC";8;{"enchanted":false,"gvalue":0};"SPD";14;{"enchanted":false,"gvalue":0};"CDmg";12;{"enchanted":false,"gvalue":0};"HP flat";153;{"enchanted":false,"gvalue":0};"row_1288";1288;72079810178;254;254;"Slime (Wind) 83 *";"Slime (Wind) 83 *";false;79.48;"Energy";6;6;12;"ATK%";47;"RES";7;0;"-";12;"-";8;"-";"-";"-";"-";153;14;"-";"Hero";79.48
"SPD";19;{"enchanted":false,"gvalue":0};"CRate";4;{"enchanted":false,"gvalue":0};"CDmg";7;{"enchanted":false,"gvalue":0};"HP flat";360;{"enchanted":false,"gvalue":0};"row_1289";1289;63193389803;255;255;"Slime (Wind) 84 *";"Slime (Wind) 84 *";false;76.35;"Fatal";6;6;12;"ATK%";47;"ATK flat";15;0;"-";7;"-";"-";"-";"-";"-";"-";360;19;4;"Hero";76.35
"ATK%";8;{"enchanted":false,"gvalue":0};"ACC";12;{"enchanted":false,"gvalue":0};"SPD";15;{"enchanted":false,"gvalue":0};"DEF%";7;{"enchanted":false,"gvalue":0};"row_1290";1290;60732887242;256;256;"Slime (Wind) 85 *";"Slime (Wind) 85 *";false;81.25;"Focus";4;6;12;"CDmg";59;"DEF flat";20;0;"-";"-";"-";12;8;7;"-";"-";"-";15;"-";"Hero";81.25
"ACC";8;{"enchanted":false,"gvalue":0};"CRate";6;{"enchanted":false,"gvalue":0};"HP%";35;{"enchanted":false,"gvalue":0};"DEF%";8;{"enchanted":false,"gvalue":0};"row_1291";1291;62325608777;256;256;"Slime (Wind) 85 *";"Slime (Wind) 85 *";false;91.25;"Despair";5;6;12;"HP flat";1800;"DEF flat";16;0;"-";"-";"-";8;"-";8;"-";35;"-";"-";6;"Legend";91.25
"CRate";16;{"enchanted":false,"gvalue":0};"CDmg";5;{"enchanted":false,"gvalue":0};"DEF%";17;{"enchanted":false,"gvalue":9};"DEF flat";19;{"enchanted":false,"gvalue":0};"row_1292";1292;51127275738;256;256;"Slime (Wind) 85 *";"Slime (Wind) 85 *";false;83.79;"Energy";6;6;15;"ATK%";63;"HP%";6;0;"-";5;"-";"-";"-";17;19;"-";"-";"-";16;"Rare";83.79
"SPD";15;{"enchanted":false,"gvalue":0};"CRate";4;{"enchanted":false,"gvalue":0};"ATK%";14;{"enchanted":false,"gvalue":0};"DEF%";6;{"enchanted":false,"gvalue":0};"row_1293";1293;60474819220;257;257;"Slime (Wind) 86 *";"Slime (Wind) 86 *";false;76.19;"Energy";4;6;12;"CDmg";59;"";0;0;"-";"-";"-";"-";14;6;"-";"-";"-";15;4;"Hero";76.19
"HP%";8;{"enchanted":false,"gvalue":0};"ACC";13;{"enchanted":false,"gvalue":0};"ATK%";27;{"enchanted":false,"gvalue":0};"CRate";4;{"enchanted":false,"gvalue":0};"row_1294";1294;62945384259;258;258;"Slime (Wind) 87 *";"Slime (Wind) 87 *";false;89.58;"Despair";1;6;12;"ATK flat";118;"RES";7;0;"-";"-";"-";13;27;"-";"-";8;"-";"-";4;"Legend";89.58
"ATK%";25;{"enchanted":false,"gvalue":0};"DEF%";8;{"enchanted":false,"gvalue":0};"RES";7;{"enchanted":false,"gvalue":0};"HP flat";296;{"enchanted":false,"gvalue":0};"row_1295";1295;60612617089;258;258;"Slime (Wind) 87 *";"Slime (Wind) 87 *";false;79.01;"Despair";4;6;12;"CDmg";59;"CRate";4;0;7;"-";"-";"-";25;8;"-";"-";296;"-";"-";"Hero";79.01
"ACC";4;{"enchanted":false,"gvalue":0};"CRate";15;{"enchanted":false,"gvalue":0};"CDmg";11;{"enchanted":false,"gvalue":0};"HP%";18;{"enchanted":true,"gvalue":7};"row_1296";1296;61201862979;258;258;"Slime (Wind) 87 *";"Slime (Wind) 87 *";false;84.44;"Fatal";6;6;15;"ATK%";63;"";0;0;"-";11;"-";4;"-";"-";"-";18;"-";"-";15;"Hero";84.44
"CRate";6;{"enchanted":false,"gvalue":0};"DEF%";16;{"enchanted":false,"gvalue":0};"ACC";17;{"enchanted":false,"gvalue":0};"SPD";10;{"enchanted":false,"gvalue":0};"row_1297";1297;60072302451;259;259;"Slime (Wind) 88 *";"Slime (Wind) 88 *";false;91.37;"Swift";3;6;12;"DEF flat";118;"HP%";8;0;"-";"-";"-";17;"-";16;"-";"-";"-";10;6;"Legend";91.37
"HP%";5;{"enchanted":false,"gvalue":0};"DEF%";18;{"enchanted":false,"gvalue":0};"CRate";10;{"enchanted":false,"gvalue":0};"ATK%";15;{"enchanted":true,"gvalue":7};"row_1298";1298;60163760485;259;259;"Slime (Wind) 88 *";"Slime (Wind) 88 *";false;81.55;"Swift";4;6;15;"CDmg";80;"";0;0;"-";"-";"-";"-";15;18;"-";5;"-";"-";10;"Hero";81.55
